"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04151","PI3K-Akt signaling pathway - Mus musculus (house mouse)","202/4354","367/9787",2.26913941552445e-05,0.000107171640704755,4.5654225705375e-05,"12912/13869/14268/16367/12829/12835/12043/16782/226519/23797/226849/16780/20181/64930/263803/23928/16420/16403/26427/12064/21825/12125/12048/27219/54401/18534/16776/18706/14696/54635/24088/13636/16194/74343/75778/12977/13645/13684/12913/14745/14700/21898/20104/21687/108079/18710/13836/12371/56717/12571/15234/50791/19699/18127/19744/14184/269643/18595/16542/20750/22628/18590/14254/66066/12843/17295/243764/208647/231991/14701/21802/14924/19713/14695/22371/18205/12444/12576/232493/12447/18048/14936/56636/16001/16190/14183/15461/12443/16337/12826/12827/16150/14182/12845/320795/19651/16412/71785/12539/13857/73699/319480/26395/14697/235542/245026/16779/104099/19054/20393/16773/16775/56484/74747/12834/12833/208677/26396/22027/16000/17311/17246/12567/13867/12566/16404/13649/14172/14257/104709/22059/22370/12842/18053/13866/14377/12189/68401/16399/18750/192897/22630/16777/30955/20663/26932/18654/26931/15519/11651/320910/20963/14186/21828/14062/18708/109700/14702/74551/14180/71978/14600/18414/19116/22631/11600/16185/18591/11911/15370/75705/16421/56637/15975/21826/51792/18607/22084/12575/12915/81877/22339/18188/13640/16772/16774/18596/12978/58988/19697/225849/12015/22340/16452/19211/83490/12675/16151/16186/80903/12830/14205",202
"mmu05225","Hepatocellular carcinoma - Mus musculus (house mouse)","105/4354","175/9787",2.2815505787803e-05,0.000107171640704755,4.5654225705375e-05,"14859/14369/66447/23797/21808/12048/13555/18706/56456/20416/14866/68312/14867/14864/14862/14865/21812/18710/93760/22417/56717/12571/14362/15234/66993/11461/17295/22413/21802/232223/22419/16974/56615/18752/21803/12028/16001/14366/22411/15461/12443/15368/14388/26992/18104/234779/50868/17127/26395/14858/21813/12387/14871/14872/20587/216148/23805/17873/26396/50493/12567/68094/13649/21414/216795/22059/57265/83796/18750/12006/11465/20663/70127/21809/11651/13557/21752/18708/22418/66923/14365/19645/14368/77044/83797/26462/13544/56637/239985/12005/12575/11789/93687/17128/16973/14870/14869/225884/58988/12015/19211/14296/21416/11836/13712",105
"mmu00450","Selenocompound metabolism - Mus musculus (house mouse)","16/4354","17/9787",2.29429025555634e-05,0.000107171640704755,4.5654225705375e-05,"212679/50880/109079/70266/23971/229905/107869/211006/21743/232223/20768/50493/216443/238505/26462/23972",16
"mmu04934","Cushing syndrome - Mus musculus (house mouse)","98/4354","162/9787",2.65324509313875e-05,0.000121229101568731,5.16425868698405e-05,"14369/12912/213464/12292/18514/16526/140858/241489/26427/18795/18798/13555/14683/320024/11863/15494/14679/108058/18749/12913/12580/22417/12571/14362/16527/109305/20778/22413/208647/231991/12922/16438/12288/22419/12576/16439/12447/18584/14366/22411/233912/12443/18747/11513/11606/16835/214162/26395/14678/12387/23805/208677/26396/14672/215449/12567/12566/12323/13649/21414/216795/12291/57265/12006/104111/11622/13557/11607/218461/12325/22418/12289/104110/14365/19645/14368/11514/11911/11512/381022/15370/20683/11515/13544/224129/56637/77037/58226/12005/16440/12575/12915/11789/12322/17283/14682/13074/21416",98
"mmu04611","Platelet activation - Mus musculus (house mouse)","79/4354","126/9787",2.66632921338851e-05,0.000121229101568731,5.16425868698405e-05,"12825/14131/14127/23797/279028/19224/14061/329502/18795/18798/14683/18759/18706/18441/54195/60596/99571/14161/110135/14679/18749/17096/21894/18710/18762/18127/19046/19047/109305/11461/12843/22320/16438/22371/16439/232906/19222/22323/20866/18747/213435/11513/234779/16412/234889/69632/70549/14678/14360/17931/215449/104709/14723/12842/16399/11465/104111/19878/30955/11651/238564/20963/14062/18708/104110/11514/29857/19094/11512/11515/107589/224129/16440/26416/67938/19877/19395/14682/19091",79
"mmu04710","Circadian rhythm - Mus musculus (house mouse)","27/4354","34/9787",3.34561866225192e-05,0.000148341952464412,6.3192435376104e-05,"18143/12912/241113/18627/12953/19885/108097/108079/18628/108099/26965/20893/79362/13170/11865/19883/12952/21402/217166/104318/18030/213311/353187/50789/27373/56438/19082",27
"mmu00983","Drug metabolism - other enzymes - Mus musculus (house mouse)","62/4354","95/9787",3.34965699113189e-05,0.000148341952464412,6.3192435376104e-05,"14859/171567/80914/66447/22245/76654/110074/16434/68556/229363/14866/68312/14867/14864/14862/14865/99586/66588/72269/100727/71773/243085/231396/22238/112417/72094/100559/110006/23917/56615/13106/17960/17961/382044/13884/104158/13897/234564/12623/57813/234669/234671/234673/72361/14858/23918/54369/14871/14872/22271/20135/22017/382985/64705/72962/22247/56520/22436/14870/14869/225884/15452",62
"mmu05412","Arrhythmogenic right ventricular cardiomyopathy - Mus musculus (house mouse)","57/4354","86/9787",3.53750620092811e-05,0.000154652514681601,6.58806822844911e-05,"13346/12292/12296/16420/16403/20648/16905/12293/24051/11938/11461/20392/12391/12288/16651/81904/20650/16412/319480/56808/13138/104099/12387/16773/14609/216033/16404/24052/21414/53313/20391/12295/16480/16399/192897/11465/320910/20191/11472/109620/109700/12294/12289/24053/20649/12297/16421/67451/16772/20541/12558/13506/13527/12385/21416/13726/13405",57
"mmu00051","Fructose and mannose metabolism - Mus musculus (house mouse)","28/4354","36/9787",4.76179500399111e-05,0.000205540771691262,8.75586556363455e-05,"69080/170768/20322/75540/230163/16548/67861/15277/319801/11674/234730/110119/331026/270198/15275/18641/11676/56421/218138/212032/14120/14121/22122/29858/18642/54128/225913/18639",28
"mmu05161","Hepatitis B - Mus musculus (house mouse)","98/4354","164/9787",5.30638378358243e-05,0.000226184608775201,9.63527581755757e-05,"20846/12370/12912/12043/56489/23797/21808/71586/26427/22034/228607/18538/13555/54401/18019/18706/24088/26409/230073/12913/21812/21898/16476/18710/15530/12371/26414/208647/13063/231991/12122/18752/21803/12447/54131/12028/15461/54123/22335/16150/12367/18021/12364/117149/17127/26395/21813/17874/68652/208677/26396/11783/56480/20847/12566/26420/26397/22059/20850/20848/18750/22630/18035/20663/20493/14281/21809/11651/13557/18708/26419/73181/19229/19645/22631/66513/11911/328572/29857/19094/266632/15975/26416/12575/12915/106759/17128/18018/19697/12015/13194/16452/14102/12675/13205/11836/13712/16151",98
"mmu04071","Sphingolipid signaling pathway - Mus musculus (house mouse)","78/4354","126/9787",5.68469879165248e-05,0.000239318800981913,0.00010194781458714,"12043/14127/23797/619326/13244/226849/241447/18795/18798/18805/18706/76893/14679/13609/74442/18201/230379/18710/18762/18127/269643/26414/14673/12122/21937/18752/12028/56632/14389/20597/15461/13033/67260/11886/71609/14739/94226/73699/26395/235542/14678/19054/14360/20598/20397/26396/26420/22059/18750/19878/104725/26932/81535/20773/26931/11651/13610/268656/18708/26419/71978/19354/29857/19094/71949/17250/385643/16644/51792/18607/26416/18754/19877/19697/225849/14682/208449/19211",78
"mmu01212","Fatty acid metabolism - Mus musculus (house mouse)","43/4354","62/9787",6.3761568387263e-05,0.00026515481487874,0.000112953741173842,"11363/74205/30963/56348/170439/15107/11364/66775/20280/54325/19063/26922/97212/231086/80911/78070/106529/257633/57874/68801/235674/113868/216739/11370/107476/11430/14104/54326/71147/74147/70757/224530/110460/15488/12894/56473/76267/20250/329065/20249/12686/433256/50790",43
"mmu01250","Biosynthesis of nucleotide sugars - Mus musculus (house mouse)","29/4354","38/9787",6.48351674854863e-05,0.000266370989307841,0.000113471821344288,"67883/69080/107652/69976/75540/50798/94181/72157/74246/22235/15277/14583/12764/14751/234730/110119/109785/331026/15275/103988/14584/14635/12763/218138/212032/76355/22122/29858/54128",29
"mmu01521","EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse)","53/4354","80/9787",6.72344634944281e-05,0.00027293990537619,0.000116270124839988,"12043/23797/12125/12048/18706/54635/20416/16194/13645/13684/20104/18710/56717/15234/14184/18595/16542/18590/17295/21802/18752/26362/12028/16001/14183/15461/14456/14388/234779/71785/26395/56484/216148/26396/16000/13867/13649/18015/13866/20848/18750/20663/11651/18708/18591/56637/22339/18596/58988/12015/16452/19211/11836",53
"mmu05135","Yersinia infection - Mus musculus (house mouse)","83/4354","136/9787",6.91761579236296e-05,0.000277518468846561,0.000118220554717782,"22637/14268/76709/67771/14131/23797/22325/74192/215280/22034/140579/18019/18706/57257/26409/21898/16476/18710/242687/20111/12540/242894/26414/26431/56378/16885/11461/56443/11867/73178/54353/330319/68089/12504/54131/56212/66824/330662/54126/16150/320795/18021/12927/16412/69632/16173/26395/17874/68652/26396/56480/66713/26420/26397/108100/11465/19878/18035/11845/14281/11651/140580/110596/18708/26419/19229/19354/66513/29857/19094/266632/56637/20112/26416/106759/19877/18018/19697/14682/18719/12675/16151/110651",83
"mmu01232","Nucleotide metabolism - Mus musculus (house mouse)","55/4354","84/9787",8.04238471241267e-05,0.000318889905457293,0.00013584444189877,"21915/171567/80914/11566/72090/12496/22245/11636/76654/110074/16434/12497/68556/229363/109674/11639/66588/51797/230718/11637/72269/22171/23917/107569/11717/66422/57813/11821/23959/23918/54369/18605/209558/22271/14923/68106/50773/76025/20135/12499/11565/66355/11534/105446/210808/382985/11564/72962/56520/22436/14544/56248/12495/76952/15452",55
"mmu04392","Hippo signaling pathway - multiple species - Mus musculus (house mouse)","22/4354","27/9787",9.1352916175274e-05,0.000358061430066304,0.000152531184902454,"215653/329628/97064/68473/73246/232157/213391/21679/101543/21677/18479/233651/21676/29806/16798/18016/211652/64010/319710/56274/27373/21678",22
"mmu04390","Hippo signaling pathway - Mus musculus (house mouse)","94/4354","158/9787",9.43971965127151e-05,0.000365789136486771,0.00015582312343008,"14369/12168/209456/21808/12156/15901/54401/58220/12162/18759/97064/21812/12695/22417/18762/14362/19046/269643/68473/73246/19047/22628/18787/11461/22413/232157/22419/12444/21679/170770/21803/101543/21677/14366/23859/22411/21676/12443/17125/93960/12550/93742/11797/11796/73699/17127/12160/21813/12387/29806/16798/14219/216033/23805/18016/211652/21414/216795/16897/13385/57265/12006/217325/11465/104318/22630/15902/64010/319710/21809/12161/71228/22418/12166/14365/71978/56274/22631/14368/27373/13544/13383/56637/51792/12005/21678/11789/12385/17128/17131/93737/21416/53310/27494",94
"mmu00564","Glycerophospholipid metabolism - Mus musculus (house mouse)","64/4354","101/9787",9.59482506881545e-05,0.00036762194926585,0.000156603886398171,"227333/214253/226856/241274/14571/104418/99010/329502/215456/110911/74182/66586/18805/99712/66350/71760/74442/67916/26394/18784/28042/231510/74596/110524/11423/14792/77582/18807/52858/27388/50767/52123/102247/71910/192654/14712/333433/69836/28169/50784/212862/13139/18618/66358/56077/68671/14245/67216/104759/210992/19012/380921/53357/14555/13026/85031/68262/55979/64898/225010/12660/225845/208449/14732",64
"mmu04211","Longevity regulating pathway - Mus musculus (house mouse)","58/4354","90/9787",0.000101532176740459,0.000384694136316628,0.000163876495791618,"12421/12912/241113/16367/72674/23797/64930/51897/26427/12359/18706/56458/108097/13684/18749/12913/108079/18710/230784/56717/19744/108099/19017/208647/231991/19016/68465/12028/16001/15461/16337/384783/18747/11513/75747/140742/56484/11793/208677/16000/22059/104111/11651/18708/104110/11514/11911/11512/19082/68118/11515/224129/20656/22084/12915/110147/58988/19697",58
"mmu00562","Inositol phosphate metabolism - Mus musculus (house mouse)","48/4354","72/9787",0.000116144424123126,0.00043049183289115,0.000183385932825988,"18711/16331/240752/320404/18718/64436/18795/18798/55980/18706/107650/16330/67073/97287/18705/16332/18704/52858/101490/212111/54384/234515/234779/18799/103199/69718/117150/170835/74302/19062/170749/72469/30955/217837/75678/219135/224020/104015/20975/225326/114663/18719/17330/19211/74055/84095/320634/17772",48
"mmu04920","Adipocytokine signaling pathway - Mus musculus (house mouse)","48/4354","72/9787",0.000116144424123126,0.00043049183289115,0.000183385932825988,"241113/74205/16367/72674/20183/23797/18761/20181/18534/108097/108079/21938/56717/12491/108099/19017/26414/100705/19247/68465/21937/18036/78070/384783/16150/71609/11604/26420/216739/20528/20848/14377/68401/12702/18035/11651/26419/74551/19013/19082/18037/12894/19697/16452/12675/433256/16151/50790",48
"mmu00120","Primary bile acid biosynthesis - Mus musculus (house mouse)","16/4354","18/9787",0.000120412728070041,0.000441513336256819,0.000188081001399725,"104086/170789/13123/13122/209186/230161/12012/20280/208665/26459/13124/13116/93732/17117/56050/15488",16
"mmu00230","Purine metabolism - Mus musculus (house mouse)","81/4354","134/9787",0.000133859424733041,0.000485596423765605,0.000206860029262706,"108147/18582/171567/11566/53893/72090/12496/11636/241489/18573/16434/12497/18583/229363/54195/60596/18160/229589/109674/242202/23971/22262/72157/11639/18578/230718/11637/231327/67054/231903/23917/18575/54611/18584/11717/18576/110385/11513/11821/234889/18577/23959/23918/54369/29863/18605/209558/14923/66358/50773/76025/104111/20135/12499/11565/66355/218461/238871/14198/11534/105446/104110/210808/382985/11514/11564/11512/11515/224129/23984/56520/18585/224794/22436/14544/56248/23972/12495/76952/15452/19139",81
"mmu05212","Pancreatic cancer - Mus musculus (house mouse)","50/4354","76/9787",0.000140243908872114,0.000503401820267271,0.00021444497977121,"20846/64143/23797/21808/19730/12048/13555/18805/18706/13645/21812/18710/12540/12371/56717/12571/26414/21802/21803/12028/12443/16150/17127/26395/21813/17873/12567/13649/26420/22059/13866/20848/21809/11651/13557/18708/26419/19645/19354/12575/22339/19765/17128/58988/19697/12015/12675/11836/73341/16151",50
"mmu01210","2-Oxocarboxylic acid metabolism - Mus musculus (house mouse)","26/4354","34/9787",0.000147890995870778,0.000525321141582658,0.000223782427962361,"15926/11611/209692/170718/13171/11428/12036/269951/23923/108682/235339/67834/12040/109652/12974/18293/217214/13382/78920/68263/239017/268782/76282/14718/15929/18597",26
"mmu00310","Lysine degradation - Mus musculus (house mouse)","43/4354","64/9787",0.000199891347032522,0.000702710817918455,0.000299348951605948,"269132/56752/226830/209692/170442/14013/73251/192195/84505/15107/72535/18822/70673/69188/231051/97212/11669/67956/26433/30956/12180/232811/234135/23923/234407/270076/214162/235386/26432/72947/11671/19193/14055/13382/78920/239122/381022/74147/224530/110460/213389/110147/110695",43
"mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse)","56/4354","88/9787",0.000218657178765578,0.000758201912242034,0.000322987695290633,"22637/20846/12487/12503/23797/18761/22034/18019/18706/24088/13645/19055/21898/16476/18710/56717/19247/15170/12504/18036/15461/16150/13000/18021/117149/26395/17874/15979/26396/13649/19058/26397/20848/26406/18035/14281/11651/18708/19056/19057/29857/19094/15980/26416/13001/18037/106759/78798/18018/58988/19697/16452/60533/19211/12675/16151",56
"mmu04925","Aldosterone synthesis and secretion - Mus musculus (house mouse)","64/4354","103/9787",0.000220123135812203,0.000758201912242034,0.000322987695290633,"12912/381290/12292/11931/26427/18795/18798/14683/18160/15494/11928/108058/18749/12913/230899/16527/109305/20778/231871/208647/231991/16438/52163/11941/12288/16439/18752/101540/12315/18747/11513/11606/16835/16521/208677/14672/67972/12323/11932/12291/18750/104111/18760/12313/11607/12325/12289/104110/11514/11911/11512/11908/15370/11515/224129/58226/16440/12915/75292/18754/12314/12322/269060/14682",64
"mmu04666","Fc gamma R-mediated phagocytosis - Mus musculus (house mouse)","59/4354","94/9787",0.000259248027885227,0.000884035775088623,0.000376591872085908,"76709/16331/67771/14130/246256/14131/23797/22325/227753/74192/329502/15162/18805/18706/14129/57257/17096/67916/18710/17357/242687/230837/12540/242894/56378/16885/56443/11867/68089/18752/22323/56632/14389/18479/16332/330662/234779/26395/17118/83767/50784/16886/66713/18750/211914/20259/12632/11845/11651/20963/18708/19012/17909/19354/53357/18754/30948/58988/18719",59
"mmu00071","Fatty acid degradation - Mus musculus (house mouse)","36/4354","52/9787",0.000264920996616126,0.000894436236099988,0.000381022381792864,"11363/74205/56752/15107/71519/11522/26876/11532/11364/72535/277753/13118/13119/13117/666168/100040843/97212/231086/80911/11669/78070/270076/235674/113868/216739/11671/11370/11430/74147/224530/110460/13177/110695/12894/433256/50790",36
"mmu05418","Fluid shear stress and atherosclerosis - Mus musculus (house mouse)","87/4354","148/9787",0.000300182972987484,0.00100355288028169,0.000427505162768553,"14859/16177/12168/14733/12043/66447/23797/11898/21824/20971/18706/16800/14866/68312/14867/14864/14862/14865/26409/22166/16476/108079/18710/18762/18127/16542/26414/63873/18590/11461/12391/21937/56615/12315/17258/16150/18791/16598/15368/17390/12562/18104/13057/15894/50868/23938/14858/11481/12387/14871/14872/22027/26420/18412/23939/22059/16399/18613/170930/11465/20969/14281/12313/15519/11651/13614/13039/17260/18708/26419/12166/15529/56551/19354/18591/29857/19094/19252/26416/22339/12314/14870/14869/225884/19697/12675/16151",87
"mmu04014","Ras signaling pathway - Mus musculus (house mouse)","131/4354","236/9787",0.000375579104068371,0.00124342208240111,0.00052968744365289,"22637/64143/19731/11352/226525/23797/19730/11350/12064/214230/329502/241694/12048/228850/58231/18805/18706/14696/54635/13636/20416/12977/13645/66350/18749/14700/21687/18710/12540/18784/13836/15234/14184/18595/16542/26414/19247/72399/54153/18590/14254/66066/17295/14701/21802/14695/18205/18752/12315/70584/233046/18048/56636/16001/14389/18479/66922/14183/15461/16337/19414/16150/14182/14388/18747/234779/71785/23871/26395/14697/114713/17532/69836/216148/26396/16000/17311/215449/56480/13649/19696/14172/14257/26420/16706/18015/18053/19345/18750/56784/11845/20663/18654/12313/11651/217944/66482/14186/19418/18708/14702/26419/14180/11600/19354/53357/18591/85031/21844/23872/240057/19732/22339/13640/19765/240168/12314/18596/12978/19697/19395/12015/22340/225845/74055/12675/13712/16151/54601/80903/14205",131
"mmu04340","Hedgehog signaling pathway - Mus musculus (house mouse)","39/4354","58/9787",0.00038281064042906,0.00125517719602221,0.000534695024081076,"26554/12043/240888/68897/76857/14725/18749/59056/68525/320129/74239/75788/26965/12444/269878/109689/56788/233812/12443/15245/18747/57810/214897/74770/103236/16568/216869/104318/14634/14451/19206/27373/17237/56637/117606/70425/93687/110355/24069",39
"mmu05230","Central carbon metabolism in cancer - Mus musculus (house mouse)","45/4354","69/9787",0.000401465605834625,0.00130380734847245,0.00055541106371106,"14660/15926/23797/228026/18706/18710/56717/14184/18595/17295/15277/19713/319801/16832/20514/16828/269951/14183/64384/15461/14182/20539/18746/26395/15275/18641/26396/50721/216456/56012/103988/13649/22059/13866/80879/11651/56421/212032/18708/68263/18642/18596/19211/18648/18597",45
"mmu04668","TNF signaling pathway - Mus musculus (house mouse)","71/4354","118/9787",0.000411290854482831,0.00132311491866646,0.000563635927692459,"12633/12370/12912/23797/22033/69601/26427/16449/16396/12608/18706/12977/26409/12913/16476/18710/21938/14825/26414/208647/231991/21937/12051/16150/67384/12367/16168/257632/20312/71609/74568/17392/11797/11796/15894/26395/68652/21929/208677/13650/26420/16362/26397/217344/12702/11491/18035/14281/73086/11651/19766/13614/18708/26419/17387/66513/11911/29857/19094/74006/26416/12915/19697/67457/56613/14102/12675/12369/11798/16151/14205",71
"mmu00630","Glyoxylate and dicarboxylate metabolism - Mus musculus (house mouse)","24/4354","32/9787",0.000444703364238262,0.00139122795601144,0.000592651513905168,"11611/14645/12359/15112/68738/60525/11428/76238/68180/17448/68133/66904/434437/108037/12974/17449/20425/13382/224530/110460/67078/17850/104174/67432",24
"mmu03020","RNA polymerase - Mus musculus (house mouse)","24/4354","32/9787",0.000444703364238262,0.00139122795601144,0.000592651513905168,"20017/67005/69870/74414/64424/12909/20022/20018/20019/70333/69920/26939/20021/28015/66420/70428/20020/28071/67486/78929/245841/66136/20016/69241",24
"mmu04215","Apoptosis - multiple species - Mus musculus (house mouse)","24/4354","32/9787",0.000444703364238262,0.00139122795601144,0.000592651513905168,"12370/51800/12043/12125/12048/12371/26414/13063/64704/12122/21937/170770/12028/12367/11797/11796/11783/26420/18952/18053/56208/26419/12369/11798",24
"mmu04115","p53 signaling pathway - Mus musculus (house mouse)","48/4354","75/9787",0.000499223088324576,0.00154759157380619,0.000659261111854464,"12370/12043/17248/26374/12521/21825/12048/22401/230784/12371/12571/68098/12452/18787/13063/12122/12444/170770/333654/12447/12028/57913/12443/12367/20437/75747/13663/245000/66940/140742/71361/17873/16000/11783/17246/12567/12566/16009/12450/22059/20135/30954/21933/382985/22084/12575/19211/14102",48
"mmu00600","Sphingolipid metabolism - Mus musculus (house mouse)","37/4354","55/9787",0.000530452293961081,0.00161947958119482,0.000689884803842831,"23956/70750/619326/13244/241447/56336/14466/76893/74442/230101/230379/67916/56632/66190/50877/20597/67260/11886/20598/19156/20397/50784/14421/14667/81535/20773/14420/268656/15212/19012/223753/11883/71949/18010/56386/208449/11605",37
"mmu05100","Bacterial invasion of epithelial cells - Mus musculus (house mouse)","49/4354","77/9787",0.000531911182093313,0.00161947958119482,0.000689884803842831,"14268/76709/67771/13429/74192/140579/18706/622434/20416/12757/18710/242687/12540/71890/242894/56378/11461/56443/11867/17295/73178/12391/68089/56212/330662/13043/78514/14388/234683/12550/12927/16412/12402/12387/83767/216033/216148/66713/20362/67300/53860/11465/140580/74325/18708/22330/12488/12385/56526",49
"mmu04210","Apoptosis - Mus musculus (house mouse)","79/4354","135/9787",0.000674914326321336,0.00203668836527058,0.000867612268582621,"12633/12370/22145/12043/23797/20740/13804/69601/12125/12048/64138/22035/18706/229445/16905/13040/12368/16476/18710/12371/13347/26414/19249/11461/13063/13666/64704/16438/12122/53857/21937/16439/170770/12028/13032/15461/57913/13033/16150/12367/71609/12364/11797/11796/26395/13036/17873/26396/11783/26420/22059/18952/78943/11465/18035/13665/14281/11651/19766/13039/18708/26419/328417/13030/21933/12983/11911/22146/18607/16440/13163/19697/12015/14102/12675/12369/11798/26926/16151",79
"mmu04927","Cortisol synthesis and secretion - Mus musculus (house mouse)","46/4354","72/9787",0.000687072601100673,0.00205519085066079,0.000875494173147672,"12912/12292/18514/16526/26427/18795/18798/14683/320024/15494/18749/12913/16527/109305/20778/208647/231991/16438/12288/16439/18584/18747/11513/11606/16835/208677/14672/12291/104111/11607/218461/12289/104110/11514/11911/11512/15370/20683/11515/224129/77037/58226/16440/12915/14682/13074",46
"mmu00220","Arginine biosynthesis - Mus musculus (house mouse)","17/4354","21/9787",0.000707539505223941,0.00206214505368687,0.000878456605676148,"14660/227231/14645/11898/18127/69719/109900/108682/109652/11846/216456/18126/217214/14661/76282/14718/18416",17
"mmu00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Mus musculus (house mouse)","17/4354","21/9787",0.000707539505223941,0.00206214505368687,0.000878456605676148,"74241/319901/72136/100910/59031/71797/78752/233781/234356/338362/53374/58250/217119/218271/78923/72727/60322",17
"mmu00770","Pantothenate and CoA biosynthesis - Mus musculus (house mouse)","17/4354","21/9787",0.000707539505223941,0.00206214505368687,0.000878456605676148,"99586/72535/106564/11669/12036/67618/66812/26464/22361/18605/209558/211347/11671/71743/64705/246277/75735",17
"mmu04918","Thyroid hormone synthesis - Mus musculus (house mouse)","47/4354","74/9787",0.000730975052836047,0.00211239400861942,0.000899862241671494,"12912/11931/22130/14828/14725/26427/18795/18798/14683/74044/11928/18749/12913/67305/11657/208647/12304/231991/16438/16439/18752/14782/18747/11513/14775/70337/208677/22027/12330/14778/11932/11889/11890/18750/104111/75512/104110/11514/11911/11512/11515/224129/16440/12915/22139/14682/331535",47
"mmu00561","Glycerolipid metabolism - Mus musculus (house mouse)","41/4354","63/9787",0.000766725744131531,0.00219708805671304,0.000935941200266707,"227333/56752/104418/215456/72535/67916/58810/231510/110524/11669/67861/69923/23945/67800/233549/66853/52123/102247/71910/16956/15450/28169/50784/13139/11671/56077/14245/67216/19012/380921/13350/68262/55979/64898/225010/110695/16891/225913/14732/14933/11605",41
"mmu05220","Chronic myeloid leukemia - Mus musculus (house mouse)","48/4354","76/9787",0.00077451462139234,0.00220091238245657,0.000937570331159148,"23797/21808/11350/12048/13555/14013/18706/20416/21812/18710/433759/12571/13016/19247/12576/21803/12028/14389/15461/12443/16150/12402/17127/26395/21813/110279/216148/17873/26396/17246/12567/22059/20850/18035/20663/21809/11651/13557/18708/19645/12394/12575/17128/19697/12015/12675/11836/16151",48
"mmu04310","Wnt signaling pathway - Mus musculus (house mouse)","99/4354","175/9787",0.0007949339489273,0.00224026840152239,0.000954335667263745,"20671/14369/329252/12301/93840/20378/107515/18795/18798/18019/81004/229658/108058/319478/19055/18749/26409/16348/21885/16476/26563/22417/14362/13016/26414/22413/26965/56505/243548/22419/12444/16974/18752/14366/22411/12443/20377/18747/20437/93960/13000/18021/17127/12387/72780/23805/14160/24117/12323/19058/26420/21402/21414/216795/22059/20317/207742/57265/18750/12006/77583/19878/208846/19164/68339/19056/12325/22418/26419/73181/14365/19057/14368/19354/27373/56438/328572/106042/13544/75826/56637/12005/19015/13001/76441/68010/11789/328949/12322/93687/494504/17128/18018/16973/14296/226154/21416/54630/14735",99
"mmu04976","Bile secretion - Mus musculus (house mouse)","61/4354","101/9787",0.000892841573732469,0.00248758691339845,0.00105969129201724,"11931/13849/20181/27413/14683/320024/11928/18749/13122/209186/230161/12012/20544/23957/18671/18669/18670/20535/20537/100727/71773/243085/231396/22238/112417/72094/100559/54403/20778/11826/26357/28253/28250/28248/26459/76971/638251/11833/20494/18747/11513/16835/64008/20186/11932/76408/104111/20493/15357/104110/239273/11514/11512/11515/224129/20517/108114/27409/67470/140492/12780",61
"mmu00240","Pyrimidine metabolism - Mus musculus (house mouse)","37/4354","56/9787",0.000897282083131992,0.00248758691339845,0.00105969129201724,"21915/171567/80914/72090/22245/76654/110074/12497/68556/99586/66588/51797/230718/72269/22171/69719/107569/66422/57813/56749/23959/54369/18605/209558/22271/68106/50773/76025/20135/12499/382985/64705/72962/22247/56520/12495/76952",37
"mmu04540","Gap junction - Mus musculus (house mouse)","53/4354","86/9787",0.000982878774075946,0.00270291662870885,0.00115141995604822,"22145/18795/18798/14683/545486/54635/54195/60596/14679/13645/18749/14745/18595/18590/16438/53857/16439/18752/21872/15461/18747/11513/234889/71785/23938/26395/14678/14816/14609/26396/14672/13649/23939/18750/104318/104111/20663/22151/104110/11514/18591/11512/22146/11515/224129/16440/22154/22153/18596/67951/14682/19091/11554",53
"mmu00900","Terpenoid backbone biosynthesis - Mus musculus (house mouse)","18/4354","23/9787",0.00101985384509287,0.00278216128941336,0.00118517752103424,"56075/110196/68603/15360/230709/67422/17855/66881/14272/192156/71365/319554/14593/15357/208715/224530/110460/19671",18
"mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (house mouse)","69/4354","117/9787",0.00107603955792654,0.00291213880359484,0.00124054685876243,"20846/12912/16367/12292/23797/26427/18795/18798/14683/18706/20416/14679/18749/12913/18710/56717/26414/208647/231991/16438/12288/16439/18752/15461/384783/18747/11513/12927/234779/26395/14678/216148/208677/26396/14672/16000/216233/16009/26420/26397/20850/20848/18750/12702/104111/20663/14281/11651/18708/12289/26419/104110/14600/11514/20607/11911/328572/29857/19094/11512/11515/224129/56637/16005/16440/26416/12915/14682/16452",69
"mmu04722","Neurotrophin signaling pathway - Mus musculus (house mouse)","71/4354","121/9787",0.00111336243563162,0.00298942197283766,0.00127346884473405,"16367/12043/17164/23797/19165/107746/11350/22034/12064/18706/20416/20661/108058/192656/16476/18710/20111/12540/26414/19247/16923/23921/108960/18205/65020/12315/18036/12028/20399/15461/16150/14388/234779/23938/26395/56484/216148/26396/327826/215449/12323/26420/23939/22059/18053/26406/77480/18035/20663/19164/12313/73086/11651/18708/12325/26419/11911/29857/19094/266632/56637/20112/18607/26416/18037/12314/12322/19697/12015/94275/110651",71
